,date,web-link,text,Year,Month
1969,2024-04-18,?id22=662561,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1080-01000-B-001P",2024,4
1970,2024-04-18,?id22=662559,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1079-01000-B-001P",2024,4
1971,2024-04-18,?id22=662557,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1078-01000-B-001P",2024,4
1972,2024-04-18,?id22=662555,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1077-01000-B-001P",2024,4
1973,2024-04-18,?id22=662553,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1076-01000-B-001P",2024,4
1974,2024-04-18,?id22=662551,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1075-01000-B-001P",2024,4
1975,2024-04-18,?id22=662549,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1074-01000-B-001P",2024,4
1976,2024-04-18,?id22=662547,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1073-01000-B-001P",2024,4
1977,2024-04-18,?id22=662545,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1072-01000-B-001P",2024,4
1978,2024-04-18,?id22=662543,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1071-01000-B-001P",2024,4
1979,2024-04-18,?id22=662541,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-380-01326-B-001P",2024,4
1980,2024-04-18,?id22=662539,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-379-01326-B-001P",2024,4
1981,2024-04-18,?id22=662537,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-378-01326-B-001P",2024,4
1982,2024-04-18,?id22=662535,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-377-01326-B-001P",2024,4
1983,2024-04-18,?id22=662533,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-376-01326-B-001P",2024,4
1984,2024-04-18,?id22=662531,"О присвоении ISIN кода облигациям ООО ""ДАРС-Девелопмент"", выпуск 4B02-02-00109-L-001P",2024,4
1985,2024-04-18,?id22=662529,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-693-01000-B-005P",2024,4
1986,2024-04-17,?id22=662519,"О присвоении ISIN кода облигациям ООО МФК ""Фордевинд"", выпуск 4B02-04-00616-R-001P",2024,4
1987,2024-04-17,?id22=662517,"О присвоении ISIN кода облигациям ООО ""МСБ-Лизинг"", выпуск 4B02-03-24004-R-002P",2024,4
1988,2024-04-17,?id22=662515,"О присвоении ISIN кода облигациям ООО ""Интерлизинг"", выпуск 4B02-08-00380-R-001P",2024,4
1989,2024-04-17,?id22=662513,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-692-01000-B-005P",2024,4
1990,2024-04-16,?id22=662503,"О присвоении ISIN кода облигациям АО ""ПКТ"", выпуск 4B02-01-03924-J-001P",2024,4
1991,2024-04-16,?id22=662497,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-691-01000-B-005P",2024,4
1992,2024-04-15,?id22=662479,"О присвоении ISIN кода облигациям ООО ""ГК""Солтон"", выпуск 4B02-01-00147-L",2024,4
1993,2024-04-15,?id22=662475,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-690-01000-B-005P",2024,4
1994,2024-12-04,?id22=662467,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-08-65045-D-002P",2024,12
1995,2024-12-04,?id22=662465,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-06-65045-D-002P",2024,12
1996,2024-12-04,?id22=662463,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-07-65045-D-002P",2024,12
1997,2024-12-04,?id22=662461,"О присвоении ISIN кода облигациям ООО ""ЭВЭН"", выпуск 4CDE-01-00141-L",2024,12
1998,2024-12-04,?id22=662459,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-04-65045-D-002P",2024,12
1999,2024-12-04,?id22=662457,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-689-01000-B-005P",2024,12
2000,2024-11-04,?id22=662445,"О присвоении ISIN кода облигациям ООО ""Селектел"", выпуск 4B02-04-00575-R-001P",2024,11
2001,2024-11-04,?id22=662443,"О присвоении ISIN кода облигациям МКПАО ""ОК РУСАЛ"", выпуск 4B02-07-16677-A-001P",2024,11
2002,2024-11-04,?id22=662441,"О присвоении ISIN кода облигациям ""ПКО ""АСВ"", выпуск 4B02-02-00048-L-001P",2024,11
2003,2024-11-04,?id22=662439,"О присвоении ISIN кода облигациям АО ""ГИДРОМАШСЕРВИС"", выпуск 4B02-02-17174-H-001P",2024,11
2004,2024-11-04,?id22=662437,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-688-01000-B-005P",2024,11
2005,2024-10-04,?id22=662431,"О присвоении ISIN кода облигациям ООО ""ЛК ""ЦИВИЛИЗАЦИЯ"", выпуск 4-01-00730-R",2024,10
2006,2024-10-04,?id22=662429,"О присвоении ISIN кода облигациям ООО ""Аполлакс Спэйс"", выпуск 4B02-01-00144-L-001P",2024,10
2007,2024-10-04,?id22=662427,"О присвоении ISIN кода облигациям ПАО ""Сегежа Групп"", выпуск 4B02-04-87154-H-003P",2024,10
2008,2024-10-04,?id22=662425,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-687-01000-B-005P",2024,10
2009,2024-09-04,?id22=662419,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-647-01481-B-001P",2024,9
2010,2024-09-04,?id22=662417,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-646-01481-B-001P",2024,9
2011,2024-09-04,?id22=662415,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-375-01326-B-001P",2024,9
2012,2024-09-04,?id22=662413,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-365-01326-B-001P",2024,9
2013,2024-09-04,?id22=662411,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-374-01326-B-001P",2024,9
2014,2024-09-04,?id22=662409,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-373-01326-B-001P",2024,9
2015,2024-09-04,?id22=662407,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-372-01326-B-001P",2024,9
2016,2024-09-04,?id22=662405,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-371-01326-B-001P",2024,9
2017,2024-09-04,?id22=662403,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-370-01326-B-001P",2024,9
2018,2024-09-04,?id22=662401,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-369-01326-B-001P",2024,9
2019,2024-09-04,?id22=662399,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-368-01326-B-001P",2024,9
2020,2024-09-04,?id22=662397,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-367-01326-B-001P",2024,9
2021,2024-09-04,?id22=662395,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-364-01326-B-001P",2024,9
2022,2024-09-04,?id22=662393,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-363-01326-B-001P",2024,9
2023,2024-09-04,?id22=662391,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-362-01326-B-001P",2024,9
2024,2024-09-04,?id22=662389,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-361-01326-B-001P",2024,9
2025,2024-09-04,?id22=662387,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-360-01326-B-001P",2024,9
2026,2024-09-04,?id22=662385,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-359-01326-B-001P",2024,9
2027,2024-09-04,?id22=662383,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-358-01326-B-001P",2024,9
2028,2024-09-04,?id22=662381,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-357-01326-B-001P",2024,9
2029,2024-09-04,?id22=662379,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-366-01326-B-001P",2024,9
2030,2024-09-04,?id22=662377,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-356-01326-B-001P",2024,9
2031,2024-09-04,?id22=662375,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1070-01000-B-001P",2024,9
2032,2024-09-04,?id22=662373,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1069-01000-B-001P",2024,9
2033,2024-09-04,?id22=662371,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1068-01000-B-001P",2024,9
2034,2024-09-04,?id22=662369,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1067-01000-B-001P",2024,9
2035,2024-09-04,?id22=662367,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1066-01000-B-001P",2024,9
2036,2024-09-04,?id22=662365,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1065-01000-B-001P",2024,9
2037,2024-09-04,?id22=662363,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1064-01000-B-001P",2024,9
2038,2024-09-04,?id22=662361,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1063-01000-B-001P",2024,9
2039,2024-09-04,?id22=662359,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1062-01000-B-001P",2024,9
2040,2024-09-04,?id22=662357,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1061-01000-B-001P",2024,9
2041,2024-09-04,?id22=662355,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1060-01000-B-001P",2024,9
2042,2024-09-04,?id22=662353,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1059-01000-B-001P",2024,9
2043,2024-09-04,?id22=662351,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1058-01000-B-001P",2024,9
2044,2024-09-04,?id22=662349,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1057-01000-B-001P",2024,9
2045,2024-09-04,?id22=662347,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1056-01000-B-001P",2024,9
2046,2024-09-04,?id22=662345,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1055-01000-B-001P",2024,9
2047,2024-09-04,?id22=662343,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1054-01000-B-001P",2024,9
2048,2024-09-04,?id22=662341,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1053-01000-B-001P",2024,9
2049,2024-09-04,?id22=662339,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1052-01000-B-001P",2024,9
2050,2024-09-04,?id22=662337,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1051-01000-B-001P",2024,9
2051,2024-09-04,?id22=662335,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1050-01000-B-001P",2024,9
2052,2024-09-04,?id22=662333,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1049-01000-B-001P",2024,9
2053,2024-09-04,?id22=662331,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1048-01000-B-001P",2024,9
2054,2024-09-04,?id22=662329,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1047-01000-B-001P",2024,9
2055,2024-09-04,?id22=662327,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1046-01000-B-001P",2024,9
2056,2024-09-04,?id22=662325,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1045-01000-B-001P",2024,9
2057,2024-09-04,?id22=662323,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1044-01000-B-001P",2024,9
2058,2024-09-04,?id22=662321,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1043-01000-B-001P",2024,9
2059,2024-09-04,?id22=662319,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1042-01000-B-001P",2024,9
2060,2024-09-04,?id22=662317,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1041-01000-B-001P",2024,9
2061,2024-09-04,?id22=662313,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4B02-07-00354-B-003P",2024,9
2062,2024-09-04,?id22=662311,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-686-01000-B-005P",2024,9
2063,2024-08-04,?id22=662307,"О присвоении ISIN кода облигациям ООО ""СФО Румберг Структурные Продукты"", выпуск 6-01-00761-R-001P",2024,8
2064,2024-08-04,?id22=662301,"О присвоении ISIN кода облигациям ООО МФК ""КарМани"", выпуск 4B02-01-00321-R-002P",2024,8
2065,2024-08-04,?id22=662299,"О присвоении ISIN кода облигациям ООО ""Газпром капитал"", выпуск 4B02-14-36400-R-002P",2024,8
2066,2024-08-04,?id22=662297,"О присвоении ISIN кода облигациям Минфин Ульяновской области, выпуск RU34008ULN0",2024,8
2067,2024-08-04,?id22=662295,"О присвоении ISIN кода облигациям АО ""ЭР-Телеком Холдинг"", выпуск 4B02-06-53015-K-002P",2024,8
2068,2024-08-04,?id22=662293,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4B02-06-00354-B-003P",2024,8
2069,2024-08-04,?id22=662291,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-685-01000-B-005P",2024,8
2070,2024-05-04,?id22=662283,"О присвоении ISIN кода облигациям ООО ""Балтийский лизинг"", выпуск 4B02-10-36442-R-001P",2024,5
2071,2024-05-04,?id22=662281,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-355-01326-B-001P",2024,5
2072,2024-05-04,?id22=662279,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-341-01326-B-001P",2024,5
2073,2024-05-04,?id22=662277,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-354-01326-B-001P",2024,5
2074,2024-05-04,?id22=662275,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-353-01326-B-001P",2024,5
2075,2024-05-04,?id22=662273,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-352-01326-B-001P",2024,5
2076,2024-05-04,?id22=662271,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-351-01326-B-001P",2024,5
2077,2024-05-04,?id22=662269,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-350-01326-B-001P",2024,5
2078,2024-05-04,?id22=662267,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-349-01326-B-001P",2024,5
2079,2024-05-04,?id22=662265,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-348-01326-B-001P",2024,5
2080,2024-05-04,?id22=662263,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-347-01326-B-001P",2024,5
2081,2024-05-04,?id22=662261,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-346-01326-B-001P",2024,5
2082,2024-05-04,?id22=662259,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-345-01326-B-001P",2024,5
2083,2024-05-04,?id22=662257,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-344-01326-B-001P",2024,5
2084,2024-05-04,?id22=662255,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-343-01326-B-001P",2024,5
2085,2024-05-04,?id22=662253,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-342-01326-B-001P",2024,5
2086,2024-05-04,?id22=662251,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-684-01000-B-005P",2024,5
2087,2024-04-04,?id22=662249,"О присвоении ISIN кода облигациям ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК"", выпуск 4-21-01978-B",2024,4
2088,2024-04-04,?id22=662247,"О присвоении ISIN кода облигациям ООО ""КОНТРОЛ лизинг"", выпуск 4B02-02-00051-L-001P",2024,4
2089,2024-04-04,?id22=662245,"О присвоении ISIN кода облигациям ООО ""КОННЕКТ"", выпуск 4CDE-01-00140-L",2024,4
2090,2024-04-04,?id22=662243,"О присвоении ISIN кода облигациям ООО ""ВолгаЗерноТорг"", выпуск 4CDE-01-00139-L-001P",2024,4
2091,2024-04-04,?id22=662241,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-683-01000-B-005P",2024,4
2092,2024-04-04,?id22=662239,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4B02-06-00011-T-005P",2024,4
2093,2024-03-04,?id22=662233,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-06-32432-H-004P",2024,3
2094,2024-03-04,?id22=662231,"О присвоении ISIN кода облигациям ООО ""Проспект"", выпуск 4-02-00697-R-001P",2024,3
2095,2024-03-04,?id22=662229,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-682-01000-B-005P",2024,3
2096,2024-02-04,?id22=662217,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1040-01000-B-001P",2024,2
2097,2024-02-04,?id22=662215,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1039-01000-B-001P",2024,2
2098,2024-02-04,?id22=662213,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1038-01000-B-001P",2024,2
2099,2024-02-04,?id22=662211,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1037-01000-B-001P",2024,2
2100,2024-02-04,?id22=662209,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1036-01000-B-001P",2024,2
2101,2024-02-04,?id22=662207,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1035-01000-B-001P",2024,2
2102,2024-02-04,?id22=662205,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1034-01000-B-001P",2024,2
2103,2024-02-04,?id22=662203,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1033-01000-B-001P",2024,2
2104,2024-02-04,?id22=662201,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1032-01000-B-001P",2024,2
2105,2024-02-04,?id22=662199,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1031-01000-B-001P",2024,2
2106,2024-02-04,?id22=662197,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1030-01000-B-001P",2024,2
2107,2024-02-04,?id22=662195,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1029-01000-B-001P",2024,2
2108,2024-02-04,?id22=662193,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1028-01000-B-001P",2024,2
2109,2024-02-04,?id22=662191,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1027-01000-B-001P",2024,2
2110,2024-02-04,?id22=662189,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1026-01000-B-001P",2024,2
2111,2024-02-04,?id22=662187,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1025-01000-B-001P",2024,2
2112,2024-02-04,?id22=662185,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1024-01000-B-001P",2024,2
2113,2024-02-04,?id22=662183,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1023-01000-B-001P",2024,2
2114,2024-02-04,?id22=662181,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1022-01000-B-001P",2024,2
2115,2024-02-04,?id22=662179,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1021-01000-B-001P",2024,2
2116,2024-02-04,?id22=662177,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1020-01000-B-001P",2024,2
2117,2024-02-04,?id22=662175,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1019-01000-B-001P",2024,2
2118,2024-02-04,?id22=662173,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1018-01000-B-001P",2024,2
2119,2024-02-04,?id22=662171,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1017-01000-B-001P",2024,2
2120,2024-02-04,?id22=662169,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1016-01000-B-001P",2024,2
2121,2024-02-04,?id22=662165,"О присвоении ISIN кода облигациям ПАО ""Ростелеком"", выпуск 4B02-14-00124-A-002P",2024,2
2122,2024-02-04,?id22=662163,"О присвоении ISIN кода облигациям ООО ""Комбинат социального питания"", выпуск 4CDE-01-00142-L",2024,2
2123,2024-02-04,?id22=662161,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-681-01000-B-005P",2024,2
2124,2024-01-04,?id22=662157,"О присвоении ISIN кода облигациям ""СИНАРА-Капитал"" (ООО), выпуск 4B02-01-00137-L",2024,1
2125,2024-01-04,?id22=662153,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-680-01000-B-005P",2024,1
2126,2024-03-29,?id22=662143,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-340-01326-B-001P",2024,3
2127,2024-03-29,?id22=662141,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-339-01326-B-001P",2024,3
2128,2024-03-29,?id22=662139,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-338-01326-B-001P",2024,3
2129,2024-03-29,?id22=662137,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-337-01326-B-001P",2024,3
2130,2024-03-29,?id22=662135,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-336-01326-B-001P",2024,3
2131,2024-03-29,?id22=662133,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-335-01326-B-001P",2024,3
2132,2024-03-29,?id22=662131,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-334-01326-B-001P",2024,3
2133,2024-03-29,?id22=662129,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-333-01326-B-001P",2024,3
2134,2024-03-29,?id22=662127,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-332-01326-B-001P",2024,3
2135,2024-03-29,?id22=662125,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-679-01000-B-005P",2024,3
2136,2024-03-29,?id22=662123,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-331-01326-B-001P",2024,3
2137,2024-03-28,?id22=662119,"О присвоении ISIN кода облигациям ООО ""Сергиевское"", выпуск 4B02-01-00145-L",2024,3
2138,2024-03-28,?id22=662115,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-02-65045-D-002P",2024,3
2139,2024-03-28,?id22=662113,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4-01-65045-D-002P",2024,3
2140,2024-03-28,?id22=662109,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1015-01000-B-001P",2024,3
2141,2024-03-28,?id22=662107,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1014-01000-B-001P",2024,3
2142,2024-03-28,?id22=662105,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1013-01000-B-001P",2024,3
2143,2024-03-28,?id22=662103,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1012-01000-B-001P",2024,3
2144,2024-03-28,?id22=662101,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1011-01000-B-001P",2024,3
2145,2024-03-28,?id22=662097,"О присвоении ISIN кода облигациям ООО ""О'КЕЙ"", выпуск 4B02-06-36415-R-001P",2024,3
2146,2024-03-28,?id22=662095,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4B02-05-00354-B-004P",2024,3
2147,2024-03-28,?id22=662093,"О присвоении ISIN кода облигациям ООО ""Сэтл Групп"", выпуск 4B02-03-36160-R-002P",2024,3
2148,2024-03-28,?id22=662091,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-678-01000-B-005P",2024,3
2149,2024-03-27,?id22=662089,"О присвоении ISIN кода облигациям Государственная корпорация ""Ростех"", выпуск 4-01-00016-Т-002P",2024,3
2150,2024-03-27,?id22=662087,"О присвоении ISIN кода облигациям Государственная корпорация ""Ростех"", выпуск 4-02-00016-T-002P",2024,3
2151,2024-03-27,?id22=662081,"О присвоении ISIN кода облигациям Минфин Ульяновской области, выпуск RU36007ULN0",2024,3
2152,2024-03-27,?id22=662075,"О присвоении ISIN кода облигациям АО ""Росагролизинг"", выпуск 4-05-05886-A-001P",2024,3
2153,2024-03-27,?id22=662073,"О присвоении ISIN кода облигациям ООО МФК ""Джой Мани"", выпуск 4B02-02-00122-L-001P",2024,3
2154,2024-03-27,?id22=662069,"О присвоении ISIN кода облигациям ООО ""ХРОМОС Инжиниринг"", выпуск 4B02-01-00138-L",2024,3
2155,2024-03-27,?id22=662067,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-645-01481-B-001P",2024,3
2156,2024-03-27,?id22=662065,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-644-01481-B-001P",2024,3
2157,2024-03-27,?id22=662063,"О присвоении ISIN кода облигациям ПАО ""МТС"", выпуск 4B02-05-04715-A-002P",2024,3
2158,2024-03-27,?id22=662061,"О присвоении ISIN кода облигациям ПАО ""МТС"", выпуск 4B02-04-04715-A-002P",2024,3
2159,2024-03-27,?id22=662059,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-677-01000-B-005P",2024,3
2160,2024-03-27,?id22=662057,"О присвоении ISIN кода облигациям ООО ""Агротек"", выпуск 4B02-04-00094-L",2024,3
2161,2024-03-27,?id22=662055,"О присвоении ISIN кода облигациям ООО ""Агротек"", выпуск 4B02-05-00094-L",2024,3
2162,2024-03-26,?id22=662043,"О присвоении ISIN кода облигациям ППК ""Фонд развития территорий"", выпуск 4-35-00014-T-001P",2024,3
2163,2024-03-26,?id22=662037,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-28-32432-H-003P",2024,3
2164,2024-03-26,?id22=662035,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-29-32432-H-003P",2024,3
